,X_WGS84,Y_WGS84,helpau
7868,-106.27,30.25,0
7869,-106.26,29.8,0
7870,-106.25,25.35,0
7871,-106.24,65.93,0
7872,-106.23,28.04,0
7873,-106.22,31.66,0
7874,-106.18,25.91,0
7875,-106.16,56.24,0
7876,-106.12,65.21,0
7877,-106.1,26.46,0
7878,-106.08,67.09,0
7879,-106.07,27.22,0
7880,-106.06,70.89,0
7881,-106.03,28.9,0
7882,-106.02,45.27,0
7883,-106.01,27.64,0
7884,-105.98,24.06,0
7885,-105.97,57.86,0
7886,-105.95,66.56,0
7887,-105.94,37.83,0
7888,-105.93,61.04,0
7889,-105.92,25.17,0
7890,-105.91,64.71,0
7891,-105.89,27.12,0
7892,-105.88,43.46,0
7893,-105.86,42.42,0
7894,-105.83,44.98,0
7895,-105.82,25.7,0
7896,-105.78,63.59,0
7897,-105.77,42.66,0
7898,-105.76,64.27,0
7899,-105.73,28.45,0
7900,-105.72,28.01,0
7901,-105.71,29.92,0
7902,-105.69,29.33,0
7903,-105.68,66.18,0
7904,-105.67,67.13,0
7905,-105.64,29.56,0
7906,-105.63,23.71,0
7907,-105.62,27.17,0
7908,-105.6,22.96,0
7909,-105.59,26.01,0
7910,-105.58,30.1,0
7911,-105.57,26.88,0
7912,-105.55,29,0
7913,-105.54,39.32,0
7914,-105.53,41.74,0
7915,-105.52,26.25,0
7916,-105.51,63.66,0
7917,-105.5,30.74,0
7918,-105.48,38.98,0
7919,-105.47,25.59,0
7920,-105.46,53.75,0
7921,-105.44,24.38,0
7922,-105.42,62.6,0
7923,-105.39,39.72,0
7924,-105.38,25.07,0
7925,-105.37,43.86,0
7926,-105.36,65.11,0
7927,-105.34,27.71,0
7928,-105.33,26.77,0
7929,-105.32,38.17,0
7930,-105.3,40.12,0
7931,-105.29,69.92,0
7932,-105.27,28.04,0
7933,-105.25,31.11,0
7934,-105.24,30.6,0
7935,-105.23,66.02,0
7936,-105.21,22.9,0
7937,-105.2,22.6,0
7938,-105.17,24.26,0
7939,-105.15,61.25,0
7940,-105.13,67.62,0
7941,-105.12,29,0
7942,-105.11,23.63,0
7943,-105.1,41.24,0
7944,-105.08,28,0
7945,-105.06,29.74,0
7946,-105.05,28.45,0
7947,-105.03,25.99,0
7948,-105.02,63.11,0
7949,-104.99,42.71,0
7950,-104.96,59.21,0
7951,-104.95,22.55,0
7952,-104.94,66.84,0
7953,-104.93,26.98,0
7954,-104.91,64.88,0
7955,-104.9,25.25,0
7956,-104.88,66.69,0
7957,-104.87,64.16,0
7958,-104.86,44.11,0
7959,-104.84,23.4,0
7960,-104.83,25.66,0
7961,-104.81,65.95,0
7962,-104.79,19.72,0
7963,-104.76,41.59,0
7964,-104.75,65.36,0
7965,-104.74,24.92,0
7966,-104.73,26.76,0
7967,-104.71,21.38,0
7968,-104.7,56.38,0
7969,-104.68,22.27,0
7970,-104.66,20.2,0
7971,-104.65,20.71,0
7972,-104.64,22.95,0
7973,-104.63,21.5,0
7974,-104.62,52.65,0
7975,-104.6,66.37,0
7976,-104.59,19.52,0
7977,-104.57,39.06,0
7978,-104.55,27.27,0
7979,-104.54,43.1,0
7980,-104.52,20.53,0
7981,-104.51,21.07,0
7982,-104.5,64.77,0
7983,-104.49,24.67,0
7984,-104.47,60.77,0
7985,-104.46,30.75,0
7986,-104.45,55.07,0
7987,-104.44,19.71,0
7988,-104.43,58.66,0
7989,-104.42,25.57,0
7990,-104.4,26.29,0
7991,-104.39,61.21,0
7992,-104.37,25.09,0
7993,-104.36,27.47,0
7994,-104.33,59.04,0
7995,-104.32,29.56,0
7996,-104.29,60.43,0
7997,-104.28,63.74,0
7998,-104.24,23.2,0
7999,-104.22,26.97,0
8000,-104.2,66.16,0
8001,-104.19,58.83,0
8002,-104.18,63.02,0
8003,-104.17,26.09,0
8004,-104.16,63.47,0
8005,-104.15,25.23,0
8006,-104.12,57.31,0
8007,-104.11,20.24,0
8008,-104.07,30.03,0
8009,-104.05,61.97,0
8010,-104.04,23.11,0
8011,-104.03,23.95,0
8012,-104.02,54.64,0
8013,-104.01,66.39,0
8014,-104,19.4,0
8015,-103.98,31.87,0
8016,-103.94,49.9,0
8017,-103.92,21.73,0
8018,-103.91,26.78,0
8019,-103.9,67.38,0
8020,-103.88,24.8,0
8021,-103.86,19.26,0
8022,-103.85,25.63,0
8023,-103.83,22.5,0
8024,-103.82,28.35,0
8025,-103.81,29.38,0
8026,-103.78,26.42,0
8027,-103.77,28.53,0
8028,-103.76,19.45,0
8029,-103.74,59.59,0
8030,-103.73,27.92,0
8031,-103.7,64.2,0
8032,-103.69,19.86,0
8033,-103.68,24.17,0
8034,-103.67,32.12,0
8035,-103.65,24.3,0
8036,-103.64,57.35,0
8037,-103.63,25.1,0
8038,-103.62,23.72,0
8039,-103.61,24.57,0
8040,-103.6,27.22,0
8041,-103.59,61.29,0
8042,-103.57,25.27,0
8043,-103.56,21.53,0
8044,-103.53,24.7,0
8045,-103.51,66.46,0
8046,-103.5,64.6,0
8047,-103.49,20.6,0
8048,-103.48,27.86,0
8049,-103.47,65.01,0
8050,-103.46,23.06,0
8051,-103.44,22.07,0
8052,-103.43,69.88,0
8053,-103.41,23.83,0
8054,-103.39,55.87,0
8055,-103.36,18.84,0
8056,-103.34,20.14,0
8057,-103.32,25.57,0
8058,-103.31,24.8,0
8059,-103.3,26.63,0
8060,-103.29,38.37,0
8061,-103.27,20.81,0
8062,-103.26,25.15,0
8063,-103.25,19.39,0
8064,-103.23,28.87,0
8065,-103.2,20.58,0
8066,-103.19,28.04,0
8067,-103.18,22.52,0
8068,-103.17,18.96,0
8069,-103.16,18.6,0
8070,-103.15,56.66,0
8071,-103.14,25.98,0
8072,-103.13,67.62,0
8073,-103.09,69.24,0
8074,-103.07,23.06,0
8075,-103.06,21.73,0
8076,-103.05,18.88,0
8077,-103.04,26.87,0
8078,-103.03,25.55,0
8079,-103.02,59.69,0
8080,-103.01,28.32,0
8081,-103,30.36,0
8082,-102.98,66.01,0
8083,-102.97,61.58,0
8084,-102.95,18.39,0
8085,-102.94,64.06,0
8086,-102.92,65.19,0
8087,-102.9,21.09,0
8088,-102.89,19.4,0
8089,-102.88,62.94,0
8090,-102.87,54.93,0
8091,-102.85,29.29,0
8092,-102.84,25.19,0
8093,-102.8,29.57,0
8094,-102.79,18.86,0
8095,-102.78,23.64,0
8096,-102.75,52.36,0
8097,-102.74,28.73,0
8098,-102.71,55.45,0
8099,-102.67,26.46,0
8100,-102.65,20.6,0
8101,-102.64,31.16,0
8102,-102.63,30.61,0
8103,-102.62,24.86,0
8104,-102.6,65.78,0
8105,-102.59,18.48,0
8106,-102.57,22.67,0
8107,-102.56,64.25,0
8108,-102.55,31.33,0
8109,-102.54,23.03,0
8110,-102.53,19.04,0
8111,-102.52,56.64,0
8112,-102.51,22.89,0
8113,-102.5,20.56,0
8114,-102.49,23.51,0
8115,-102.46,29.38,0
8116,-102.45,26.03,0
8117,-102.44,33.06,0
8118,-102.43,29.97,0
8119,-102.42,24.05,0
8120,-102.41,18.63,0
8121,-102.4,24.65,0
8122,-102.38,30.64,0
8123,-102.37,27.56,0
8124,-102.36,28.89,0
8125,-102.35,56.15,0
8126,-102.34,26.99,0
8127,-102.33,21.42,0
8128,-102.3,62.62,0
8129,-102.29,66.11,0
8130,-102.28,56.62,0
8131,-102.26,22,0
8132,-102.25,29.53,0
8133,-102.24,20.81,0
8134,-102.22,66.81,0
8135,-102.21,20.05,0
8136,-102.2,25.36,0
8137,-102.19,32.46,0
8138,-102.18,30.64,0
8139,-102.16,28.36,0
8140,-102.14,55.61,0
8141,-102.13,24.09,0
8142,-102.12,24.55,0
8143,-102.11,42.15,0
8144,-102.08,20.22,0
8145,-102.06,22.9,0
8146,-102.05,42.83,0
8147,-102.04,19.34,0
8148,-102.03,61.59,0
8149,-102.01,63.72,0
8150,-102,27.87,0
8151,-101.97,30.25,0
8152,-101.95,65.49,0
8153,-101.92,22.72,0
8154,-101.91,29.38,0
8155,-101.9,31.09,0
8156,-101.89,21.14,0
8157,-101.87,18.26,0
8158,-101.86,20.31,0
8159,-101.82,25.1,0
8160,-101.81,25.49,0
8161,-101.8,19.71,0
8162,-101.78,64.92,0
8163,-101.75,19.07,0
8164,-101.74,57.52,0
8165,-101.71,24.7,0
8166,-101.7,54.81,0
8167,-101.69,27.09,0
8168,-101.67,21.92,0
8169,-101.65,56.29,0
8170,-101.64,18.55,0
8171,-101.62,26.53,0
8172,-101.61,55.79,0
8173,-101.57,19.8,0
8174,-101.56,31.38,0
8175,-101.53,26.8,0
8176,-101.52,33.21,0
8177,-101.49,23.75,0
8178,-101.48,55.14,0
8179,-101.47,31.35,0
8180,-101.46,24.21,0
8181,-101.45,30.47,0
8182,-101.44,57.86,0
8183,-101.41,21.62,0
8184,-101.4,59.21,0
8185,-101.38,18.42,0
8186,-101.37,29.8,0
8187,-101.36,20.68,0
8188,-101.35,22,0
8189,-101.31,18.52,0
8190,-101.3,19.5,0
8191,-101.28,28.3,0
8192,-101.27,25.12,0
8193,-101.25,18.28,0
8194,-101.23,22.74,0
8195,-101.22,19.76,0
8196,-101.21,63.65,0
8197,-101.19,64.65,0
8198,-101.18,32.46,0
8199,-101.16,20.94,0
8200,-101.15,27.22,0
8201,-101.13,56.47,0
8202,-101.12,42.08,0
8203,-101.11,30.11,0
8204,-101.09,24.83,0
8205,-101.08,22.33,0
8206,-101.05,25.95,0
8207,-101.03,41.28,0
8208,-101.02,20.93,0
8209,-101,57.52,0
8210,-100.98,23.77,0
8211,-100.94,44.28,0
8212,-100.92,33.79,0
8213,-100.91,32.4,0
8214,-100.89,43.47,0
8215,-100.88,25.51,0
8216,-100.87,18.28,0
8217,-100.86,20.5,0
8218,-100.83,22.31,0
8219,-100.81,63.95,0
8220,-100.79,18.92,0
8221,-100.77,56.89,0
8222,-100.76,31.84,0
8223,-100.75,65.09,0
8224,-100.74,32.32,0
8225,-100.72,27.36,0
8226,-100.69,17.54,0
8227,-100.68,23.28,0
8228,-100.67,27.42,0
8229,-100.66,23.65,0
8230,-100.64,32.01,0
8231,-100.61,27.57,0
8232,-100.6,66.67,0
8233,-100.58,64.33,0
8234,-100.57,18.75,0
8235,-100.56,19.58,0
8236,-100.55,18.25,0
8237,-100.54,63.36,0
8238,-100.53,67.45,0
8239,-100.51,59.76,0
8240,-100.49,23.06,0
8241,-100.48,21.85,0
8242,-100.47,17.57,0
8243,-100.46,22.15,0
8244,-100.45,61.93,0
8245,-100.43,19.9,0
8246,-100.42,24.41,0
8247,-100.4,20.92,0
8248,-100.39,18.45,0
8249,-100.35,24.87,0
8250,-100.34,56.63,0
8251,-100.33,17.27,0
8252,-100.32,27.08,0
8253,-100.3,54.94,0
8254,-100.28,25.21,0
8255,-100.27,23.82,0
8256,-100.26,63.11,0
8257,-100.25,20.53,0
8258,-100.24,60.33,0
8259,-100.22,22.57,0
8260,-100.2,24.33,0
8261,-100.17,18.94,0
8262,-100.14,19.72,0
8263,-100.13,17.95,0
8264,-100.09,23.94,0
8265,-100.07,61.08,0
8266,-100.03,57.82,0
8267,-100.01,63.95,0
8268,-100,25.66,0
8269,-99.99,26.82,0
8270,-99.98,26.44,0
8271,-99.97,64.81,0
8272,-99.95,18.5,0
8273,-99.94,33.46,0
8274,-99.93,27.38,0
8275,-99.92,24.68,0
8276,-99.9,17.3,0
8277,-99.88,63.36,0
8278,-99.85,33.66,0
8279,-99.84,56.34,0
8280,-99.83,17.4,0
8281,-99.82,23.03,0
8282,-99.8,25.31,0
8283,-99.79,23.62,0
8284,-99.76,55.17,0
8285,-99.75,24.97,0
8286,-99.74,22.65,0
8287,-99.73,19.81,0
8288,-99.71,17.9,0
8289,-99.7,27.38,0
8290,-99.69,24.28,0
8291,-99.68,28.41,0
8292,-99.67,73.18,0
8293,-99.66,18.19,0
8294,-99.63,65.32,0
8295,-99.61,24.09,0
8296,-99.59,65.64,0
8297,-99.58,22.52,0
8298,-99.55,23.35,0
8299,-99.53,22.72,0
8300,-99.52,62.75,0
8301,-99.51,17.32,0
8302,-99.5,18.77,0
8303,-99.49,19.21,0
8304,-99.45,17.64,0
8305,-99.44,19.62,0
8306,-99.42,57.71,0
8307,-99.41,72.42,0
8308,-99.39,19.09,0
8309,-99.37,18.29,0
8310,-99.35,22.14,0
8311,-99.34,21.37,0
8312,-99.33,27.05,0
8313,-99.31,21.77,0
8314,-99.3,20.44,0
8315,-99.29,66.44,0
8316,-99.28,55.45,0
8317,-99.26,21.93,0
8318,-99.24,65.1,0
8319,-99.22,19.48,0
8320,-99.2,51.34,0
8321,-99.19,18.72,0
8322,-99.17,27.77,0
8323,-99.16,25.82,0
8324,-99.15,25.34,0
8325,-99.12,67.09,0
8326,-99.1,63.84,0
8327,-99.09,17.66,0
8328,-99.07,27.3,0
8329,-99.06,56.64,0
8330,-99.04,57.69,0
8331,-99.03,21.68,0
8332,-99,61.89,0
8333,-98.99,20.96,0
8334,-98.97,18.13,0
8335,-98.96,20.09,0
8336,-98.95,66.11,0
8337,-98.93,18.65,0
8338,-98.92,23.45,0
8339,-98.9,23.33,0
8340,-98.88,28.36,0
8341,-98.86,22.07,0
8342,-98.85,58.91,0
8343,-98.82,23.84,0
8344,-98.81,65.61,0
8345,-98.77,54.77,0
8346,-98.76,28.68,0
8347,-98.72,21.43,0
8348,-98.7,63.51,0
8349,-98.69,20.41,0
8350,-98.68,28.15,0
8351,-98.67,25.22,0
8352,-98.66,64.33,0
8353,-98.65,22.15,0
8354,-98.63,17.84,0
8355,-98.61,26.82,0
8356,-98.6,67.15,0
8357,-98.58,22.96,0
8358,-98.57,58.41,0
8359,-98.55,25.65,0
8360,-98.53,62.48,0
8361,-98.52,16.74,0
8362,-98.49,63.19,0
8363,-98.48,18.4,0
8364,-98.47,61.55,0
8365,-98.46,20.05,0
8366,-98.45,22.27,0
8367,-98.43,64.64,0
8368,-98.41,65.38,0
8369,-98.4,24.49,0
8370,-98.38,22.82,0
8371,-98.37,59.84,0
8372,-98.36,22.82,0
8373,-98.34,23.84,0
8374,-98.33,17.13,0
8375,-98.32,25.88,0
8376,-98.31,20.96,0
8377,-98.28,22.43,0
8378,-98.27,28.48,0
8379,-98.26,60.56,0
8380,-98.24,19.58,0
8381,-98.23,16.68,0
8382,-98.22,62.75,0
8383,-98.21,25.06,0
8384,-98.19,18.7,0
8385,-98.18,21.93,0
8386,-98.17,21.79,0
8387,-98.16,20.63,0
8388,-98.14,17.32,0
8389,-98.13,27.6,0
8390,-98.09,16.52,0
8391,-98.08,21.15,0
8392,-98.07,66.92,0
8393,-98.06,61.92,0
8394,-98.02,54.73,0
8395,-97.99,66.25,0
8396,-97.98,17.66,0
8397,-97.97,65.01,0
8398,-97.94,21.05,0
8399,-97.93,21.54,0
8400,-97.9,18.15,0
8401,-97.89,17.41,0
8402,-97.87,19.27,0
8403,-97.86,63.07,0
8404,-97.85,19.72,0
8405,-97.84,55.08,0
8406,-97.83,17.89,0
8407,-97.82,62.77,0
8408,-97.79,16.42,0
8409,-97.78,18.57,0
8410,-97.77,58.81,0
8411,-97.74,21.27,0
8412,-97.73,17.45,0
8413,-97.72,60.31,0
8414,-97.69,18.65,0
8415,-97.68,66.03,0
8416,-97.67,63.76,0
8417,-97.65,20.78,0
8418,-97.63,17.91,0
8419,-97.59,20,0
8420,-97.57,17.52,0
8421,-97.55,20.48,0
8422,-97.54,65.55,0
8423,-97.5,18.39,0
8424,-97.46,16.94,0
8425,-97.44,54.32,0
8426,-97.42,16.54,0
8427,-97.39,16.3,0
8428,-97.37,20.26,0
8429,-97.33,63.53,0
8430,-97.31,61.65,0
8431,-97.26,17.47,0
8432,-97.25,58.03,0
8433,-97.23,16.66,0
8434,-97.21,64.48,0
8435,-97.2,19.5,0
8436,-97.18,57.44,0
8437,-97.14,54.03,0
8438,-97.06,17.21,0
8439,-97.04,20.07,0
8440,-97,66.1,0
8441,-96.99,59.55,0
8442,-96.96,17.23,0
8443,-96.95,19.61,0
8444,-96.93,58.54,0
8445,-96.91,19.1,0
8446,-96.87,64.33,0
8447,-96.84,19.41,0
8448,-96.83,53.71,0
8449,-96.81,57.9,0
8450,-96.79,56.79,0
8451,-96.78,64.83,0
8452,-96.77,17.56,0
8453,-96.76,60.37,0
8454,-96.72,16.26,0
8455,-96.7,59.09,0
8456,-96.67,17.69,0
8457,-96.66,67.09,0
8458,-96.64,62.85,0
8459,-96.62,16.6,0
8460,-96.6,18.23,0
8461,-96.58,56,0
8462,-96.57,19.13,0
8463,-96.55,65.4,0
8464,-96.51,63.76,0
8465,-96.49,18.97,0
8466,-96.45,18.67,0
8467,-96.4,56.45,0
8468,-96.36,16.73,0
8469,-96.35,17.64,0
8470,-96.34,17.93,0
8471,-96.3,56.96,0
8472,-96.28,60.86,0
8473,-96.25,18.77,0
8474,-96.22,57.69,0
8475,-96.2,52.27,0
8476,-96.18,16.28,0
8477,-96.17,18.28,0
8478,-96.13,17.81,0
8479,-96.11,59.3,0
8480,-96.07,58.39,0
8481,-96.05,17.4,0
8482,-95.98,56.8,0
8483,-95.97,16.69,0
8484,-95.94,66.04,0
8485,-95.85,18.11,0
8486,-95.82,62.18,0
8487,-95.81,63.91,0
8488,-95.8,56.05,0
8489,-95.79,60.79,0
8490,-95.77,40.77,0
8491,-95.73,17.77,0
8492,-95.69,66.65,0
8493,-95.68,16.58,0
8494,-95.67,64.64,0
8495,-95.66,16.09,0
8496,-95.65,17.95,0
8497,-95.62,16.29,0
8498,-95.61,65.72,0
8499,-95.58,63.46,0
8500,-95.56,59.38,0
8501,-95.54,66.58,0
8502,-95.53,41.87,0
8503,-95.52,60.27,0
8504,-95.49,17.28,0
8505,-95.48,64.05,0
8506,-95.43,61.2,0
8507,-95.42,18.26,0
8508,-95.39,66.15,0
8509,-95.31,63.11,0
8510,-95.27,17.5,0
8511,-95.26,55.45,0
8512,-95.25,16.86,0
8513,-95.23,66.23,0
8514,-95.2,61.63,0
8515,-95.19,17.89,0
8516,-95.18,65.13,0
8517,-95.17,17.31,0
8518,-95.16,54.64,0
8519,-95.15,40.96,0
8520,-95.14,56.15,0
8521,-95.06,66.75,0
8522,-95.04,63.51,0
8523,-95.02,65.83,0
8524,-95.01,17.06,0
8525,-94.99,16.64,0
8526,-94.97,57.73,0
8527,-94.89,17.26,0
8528,-94.88,50.88,0
8529,-94.84,70.94,0
8530,-94.82,67.01,0
8531,-94.78,58.41,0
8532,-94.74,62.73,0
8533,-94.72,67.45,0
8534,-94.71,51.72,0
8535,-94.66,17.08,0
8536,-94.62,64.14,0
8537,-94.61,57.57,0
8538,-94.6,17.65,0
8539,-94.59,56.74,0
8540,-94.58,17.77,0
8541,-94.55,42.18,0
8542,-94.54,16.73,0
8543,-94.53,65.99,0
8544,-94.5,17.4,0
8545,-94.49,17.32,0
8546,-94.46,16.91,0
8547,-94.45,55.5,0
8548,-94.42,52.57,0
8549,-94.39,16.56,0
8550,-94.38,63.83,0
8551,-94.36,17.69,0
8552,-94.35,53.88,0
8553,-94.34,31.83,0
8554,-94.33,32.5,0
8555,-94.26,65.7,0
8556,-94.24,17.49,0
8557,-94.21,56.5,0
8558,-94.17,17.1,0
8559,-94.15,39.47,0
8560,-94.14,16.9,0
8561,-94.12,32.18,0
8562,-94.11,65.07,0
8563,-94.08,70.43,0
8564,-94.05,17.76,0
8565,-94.04,58.24,0
8566,-94.03,56.22,0
8567,-94.01,34.08,0
8568,-93.99,64.29,0
8569,-93.92,67.7,0
8570,-93.87,32.31,0
8571,-93.83,16.85,0
8572,-93.78,56.84,0
8573,-93.76,18.01,0
8574,-93.74,16.39,0
8575,-93.73,64.58,0
8576,-93.69,62.54,0
8577,-93.67,68.29,0
8578,-93.65,31.88,0
8579,-93.57,17.37,0
8580,-93.54,41.35,0
8581,-93.5,58.05,0
8582,-93.49,40.35,0
8583,-93.44,17.23,0
8584,-93.43,57.14,0
8585,-93.41,16.72,0
8586,-93.37,65.83,0
8587,-93.36,49.61,0
8588,-93.33,16.28,0
8589,-93.32,66.28,0
8590,-93.28,52.61,0
8591,-93.27,68.14,0
8592,-93.23,50.66,0
8593,-93.2,17,0
8594,-93.19,53.5,0
8595,-93.18,17.75,0
8596,-93.17,39.37,0
8597,-93.13,18.13,0
8598,-93.11,67.76,0
8599,-93.08,17.29,0
8600,-93.06,56.38,0
8601,-93.03,32.45,0
8602,-93.02,64.08,0
8603,-93.01,64.58,0
8604,-92.99,39.45,0
8605,-92.98,17.7,0
8606,-92.97,42.12,0
8607,-92.89,18.04,0
8608,-92.88,18.23,0
8609,-92.87,40.52,0
8610,-92.85,67.21,0
8611,-92.82,33.98,0
8612,-92.81,54.98,0
8613,-92.78,30.41,0
8614,-92.77,30.94,0
8615,-92.73,17.17,0
8616,-92.72,37.39,0
8617,-92.69,39.25,0
8618,-92.68,17.4,0
8619,-92.65,18.1,0
8620,-92.64,15.5,0
8621,-92.63,65.99,0
8622,-92.6,56,0
8623,-92.59,15.91,0
8624,-92.58,32.22,0
8625,-92.57,68.27,0
8626,-92.54,16.69,0
8627,-92.53,68.73,0
8628,-92.52,37.54,0
8629,-92.51,48.97,0
8630,-92.5,16.72,0
8631,-92.47,15.46,0
8632,-92.44,17.83,0
8633,-92.43,50.58,0
8634,-92.42,18.28,0
8635,-92.4,16.17,0
8636,-92.39,53.58,0
8637,-92.36,69.15,0
8638,-92.33,18.19,0
8639,-92.3,56.36,0
8640,-92.28,65.66,0
8641,-92.26,64.46,0
8642,-92.25,17.44,0
8643,-92.24,31.65,0
8644,-92.22,15.69,0
8645,-92.21,64.83,0
8646,-92.18,38.79,0
8647,-92.17,67.68,0
8648,-92.13,17.17,0
8649,-92.09,34.2,0
8650,-92.05,16.44,0
8651,-92.01,31.24,0
8652,-91.98,41.24,0
8653,-91.96,49.48,0
8654,-91.94,30.56,0
8655,-91.93,16.92,0
8656,-91.92,67.05,0
8657,-91.88,52.32,0
8658,-91.85,15.78,0
8659,-91.84,18.24,0
8660,-91.83,16.1,0
8661,-91.79,53.42,0
8662,-91.78,17.6,0
8663,-91.75,67.51,0
8664,-91.73,16.68,0
8665,-91.71,14.65,0
8666,-91.69,36.65,0
8667,-91.67,68.5,0
8668,-91.66,17.16,0
8669,-91.65,14.91,0
8670,-91.64,18.18,0
8671,-91.63,18.18,0
8672,-91.59,56.21,0
8673,-91.58,52.74,0
8674,-91.56,16.99,0
8675,-91.54,65.26,0
8676,-91.51,14.51,0
8677,-91.48,35.99,0
8678,-91.46,17.52,0
8679,-91.41,50.2,0
8680,-91.4,15.07,0
8681,-91.39,67.68,0
8682,-91.35,54.98,0
8683,-91.34,31.54,0
8684,-91.33,68.35,0
8685,-91.32,14.25,0
8686,-91.29,51.6,0
8687,-91.27,45.07,0
8688,-91.26,16.37,0
8689,-91.25,18.25,0
8690,-91.24,54.09,0
8691,-91.22,17.26,0
8692,-91.21,15.45,0
8693,-91.2,31.09,0
8694,-91.19,42.59,0
8695,-91.17,14.64,0
8696,-91.16,16.9,0
8697,-91.12,35.32,0
8698,-91.11,16.1,0
8699,-91.08,65.55,0
8700,-91.07,18.17,0
8701,-91.06,16.75,0
8702,-91.05,15.89,0
8703,-91.03,15.85,0
8704,-91.02,41.75,0
8705,-91.01,34.25,0
8706,-91,16.32,0
8707,-90.99,65.18,0
8708,-90.98,14.53,0
8709,-90.97,39.44,0
8710,-90.96,14.21,0
8711,-90.95,17.45,0
8712,-90.9,35.86,0
8713,-90.89,64.29,0
8714,-90.83,15.05,0
8715,-90.82,14.81,0
8716,-90.78,16.76,0
8717,-90.77,18.18,0
8718,-90.75,18.88,0
8719,-90.69,34.41,0
8720,-90.68,18.48,0
8721,-90.67,67.51,0
8722,-90.65,66.94,0
8723,-90.64,16.09,0
8724,-90.63,15.53,0
8725,-90.61,14.36,0
8726,-90.59,66.14,0
8727,-90.58,17.27,0
8728,-90.57,65.11,0
8729,-90.56,33.19,0
8730,-90.53,34.99,0
8731,-90.51,16.67,0
8732,-90.5,54.79,0
8733,-90.49,40.02,0
8734,-90.48,15.23,0
8735,-90.47,30.86,0
8736,-90.46,18.99,0
8737,-90.44,35.38,0
8738,-90.42,15.92,0
8739,-90.4,15.06,0
8740,-90.39,17.76,0
8741,-90.36,64.56,0
8742,-90.35,45.52,0
8743,-90.34,14.8,0
8744,-90.32,65.64,0
8745,-90.31,56.67,0
8746,-90.3,67.74,0
8747,-90.29,17.11,0
8748,-90.28,37.43,0
8749,-90.27,14.42,0
8750,-90.26,53.41,0
8751,-90.24,17.57,0
8752,-90.23,16.23,0
8753,-90.21,52.26,0
8754,-90.19,15.54,0
8755,-90.13,17.49,0
8756,-90.11,14.56,0
8757,-90.1,67.13,0
8758,-90.08,20.74,0
8759,-90.07,19.28,0
8760,-90.05,16.83,0
8761,-90.04,40.33,0
8762,-90.02,31.94,0
8763,-90.01,18.5,0
8764,-89.98,66.67,0
8765,-89.97,19.94,0
8766,-89.94,20.41,0
8767,-89.89,32.82,0
8768,-89.88,15.84,0
8769,-89.85,13.97,0
8770,-89.84,15.51,0
8771,-89.83,52.55,0
8772,-89.82,14.55,0
8773,-89.79,35.91,0
8774,-89.77,14.81,0
8775,-89.76,49.06,0
8776,-89.74,16.61,0
8777,-89.72,15.37,0
8778,-89.7,16.92,0
8779,-89.69,33.41,0
8780,-89.68,17.74,0
8781,-89.65,13.81,0
8782,-89.64,20.58,0
8783,-89.62,68.02,0
8784,-89.6,18.68,0
8785,-89.58,31.37,0
8786,-89.57,19.13,0
8787,-89.55,16.77,0
8788,-89.54,15.17,0
8789,-89.53,45.68,0
8790,-89.5,19.87,0
8791,-89.49,33.31,0
8792,-89.47,15.67,0
8793,-89.46,37.52,0
8794,-89.44,19.61,0
8795,-89.42,56.08,0
8796,-89.41,67.59,0
8797,-89.4,53.55,0
8798,-89.39,17.15,0
8799,-89.38,15.99,0
8800,-89.37,65.07,0
8801,-89.36,14.85,0
8802,-89.35,72.25,0
8803,-89.34,49.9,0
8804,-89.32,39.32,0
8805,-89.3,14.57,0
8806,-89.29,20.66,0
8807,-89.26,51.26,0
8808,-89.24,16.38,0
8809,-89.22,68.27,0
8810,-89.21,19.92,0
8811,-89.2,34.37,0
8812,-89.19,18.2,0
8813,-89.17,66.96,0
8814,-89.16,15.35,0
8815,-89.15,13.93,0
8816,-89.14,15.74,0
8817,-89.12,64.73,0
8818,-89.1,15.04,0
8819,-89.09,66.31,0
8820,-89.08,17.18,0
8821,-89.04,19.26,0
8822,-89.03,20.82,0
8823,-89.01,14.65,0
8824,-89,18.89,0
8825,-88.99,13.6,0
8826,-88.98,16.2,0
8827,-88.96,15.26,0
8828,-88.95,14.11,0
8829,-88.94,36.92,0
8830,-88.92,16.87,0
8831,-88.91,72.54,0
8832,-88.9,34.02,0
8833,-88.89,16.64,0
8834,-88.87,18.47,0
8835,-88.86,37.77,0
8836,-88.84,15.14,0
8837,-88.83,52.02,0
8838,-88.82,14.42,0
8839,-88.8,64.22,0
8840,-88.79,17.1,0
8841,-88.77,31.93,0
8842,-88.76,17.41,0
8843,-88.74,30.86,0
8844,-88.72,70.69,0
8845,-88.69,52.26,0
8846,-88.66,17.49,0
8847,-88.64,50.84,0
8848,-88.63,39.32,0
8849,-88.62,20.11,0
8850,-88.61,19.32,0
8851,-88.58,20.49,0
8852,-88.57,13.45,0
8853,-88.56,21.15,0
8854,-88.55,66.75,0
8855,-88.54,18.87,0
8856,-88.53,68.79,0
8857,-88.52,15.3,0
8858,-88.51,14.07,0
8859,-88.5,38.71,0
8860,-88.49,55.79,0
8861,-88.46,65.07,0
8862,-88.45,32.66,0
8863,-88.43,32.31,0
8864,-88.42,17.83,0
8865,-88.41,14.56,0
8866,-88.4,19.37,0
8867,-88.37,20.35,0
8868,-88.36,64.71,0
